index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title,Sentiment,Score
1856,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=185, India ,4-Nov-2019,Good phone with excellent battery life. Pictures taken are crisp and clear. Runs very very smooth on IOS 13.2,4.0 out of 5 stars,Apple,arjun,iPhones know for smoothness,positive,0.699510336
1857,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=185, India ,4-Mar-2020,It's very good iPhone I use till today....,5.0 out of 5 stars,Apple,Debadutta Mohanty,Very good product,positive,0.769340932
1858,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=185, India ,21-May-2019,Amazing choice,5.0 out of 5 stars,Apple,Sumit,Genuine product,positive,0.66110009
1859,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=185, India ,18-Feb-2020,Very good product can be told as a beast in this price range and has excellent graphics for gaming .,5.0 out of 5 stars,Apple,Amazon Customer,XR the beast !,positive,0.679133117
1860,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=186, India ,4-Sep-2019,Battery life not good and it don’t detects face at times to unlock and I received faulty charger which is not working,3.0 out of 5 stars,Apple,Amazon Customer,Not worth at all against this price,negative,0.248817161
1861,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=186, India ,7-Dec-2019,It's just one month and the phone not switch ing on....,1.0 out of 5 stars,Apple,Aniruddha,Bad,neutral,0.514384091
1862,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=186, India ,2-Mar-2020,Good experience with Iphone XR,5.0 out of 5 stars,Apple,Rajesh mahor,Awesome product,positive,0.849532485
1863,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=186, India ,25-Sep-2019,All the features in phone are very good but please send me my phone bill on e-mail-rajendrasinghbaghel@rocketmail.com,4.0 out of 5 stars,Apple,rajendra singh baghel,Phone is good but please send me my phone bill.,negative,0.30092898
1864,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=186, India ,24-Dec-2019,😜😜😜❤️❤️,5.0 out of 5 stars,Apple,ANKIT KUMAR,Best iPhone,positive,0.640326619
1865,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=186, India ,30-Oct-2019,Nice phone,5.0 out of 5 stars,Apple,Amazon Customer,Relly awasome,positive,0.66110009
1866,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=186, India ,15-Oct-2019,I am not gonna compare it to anything else it’s a great phone if it fits your budget.,5.0 out of 5 stars,Apple,Gulshan K.,Awesome phone,positive,0.816793919
1867,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=186, India ,19-Aug-2019,Bulky. Hard to keep in one hand for more than 2-3 mins.,3.0 out of 5 stars,Apple,Amazon Customer,Battery worth dual sim mobile,positive,0.670633674
1868,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=186, India ,30-Jan-2020,One word superb,5.0 out of 5 stars,Apple,Ganesh Nagargoje,Superb,positive,0.66110009
1869,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=186, India ,4-Mar-2020,Love this phone,5.0 out of 5 stars,Apple,BISWARANJAN,Google,positive,0.680028856
1870,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=187, India ,23-Aug-2019,I love this,5.0 out of 5 stars,Apple,Rajkumar,Super,positive,0.66110009
1871,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=187, India ,20-Nov-2019,Hi is very good module and butchers,5.0 out of 5 stars,Apple,Anil kumar,Hgs,positive,0.66110009
1872,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=187, India ,6-Oct-2019,"Amazing Phone, got got at a surprising offer at 38k.",5.0 out of 5 stars,Apple,Aditya,Amazing Offer,positive,0.802565575
1873,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=187, India ,29-Dec-2019,Nice Phone in iPhone series value for money,5.0 out of 5 stars,Apple,pavan bnb,Best high end iPhone in budget,neutral,0.549755752
1874,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=187, India ,29-Jul-2019,Super,5.0 out of 5 stars,Apple,Arun AK,Super,positive,0.66110009
1875,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=187, India ,19-Oct-2019,Excellent,5.0 out of 5 stars,Apple,Mallesh,Good,positive,0.747274876
1876,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=187, India ,1-Jan-2020,Superb,5.0 out of 5 stars,Apple,vibhor,Super,positive,0.66110009
1877,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=187, India ,25-Nov-2019,"really awesome , rich and royal quality of life",5.0 out of 5 stars,Apple,Amazon Customer,Quality of phone is awesome,positive,0.778189719
1878,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=187, India ,13-Oct-2019,Awesome experience,5.0 out of 5 stars,Apple,Aman Mohta,Awesome,positive,0.849532485
1879,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=187, India ,28-Mar-2020,"Average product from Apple, not better product compare to Samsung similar versions",4.0 out of 5 stars,Apple,Ravi Kiran,Only Camera is good,positive,0.622183323
1880,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=188, India ,17-Aug-2019,"Its an apple product. No compromise for build quality, performance, design etc. the best product i ever purchased.",5.0 out of 5 stars,Apple,Vijay bhaskar,The best product i ever purchased.,positive,0.782400846
1881,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=188, India ,21-Nov-2019,i got my charger Defected. I would recommend to buy from store not online. Touch is also not good.,2.0 out of 5 stars,Apple,atishay jain,Defected Charger,positive,0.651434004
1882,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=188, India ,12-Oct-2019,Good battery,5.0 out of 5 stars,Apple,Anoop Krishnan,Value for money,positive,0.673283935
1883,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=188, India ,10-Oct-2019,Apple is apple..,5.0 out of 5 stars,Apple,Vinodhini,Apple is apple ..,neutral,0.49358362
1884,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=188, India ,16-Nov-2019,Suparb..........,5.0 out of 5 stars,Apple,Dipankar,Iphone is Iphone,negative,0.337884933
1885,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=188, India ,23-Jun-2019,Delivered on time,5.0 out of 5 stars,Apple,Jashanjot,Best of all the iphones,positive,0.768224537
1886,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=188, India ,26-Aug-2019,"Good heavy phone, but camera still need an improvement",5.0 out of 5 stars,Apple,deep,XR black,positive,0.66110009
1887,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=188, India ,30-Sep-2019,Headphones missing from box,3.0 out of 5 stars,Apple,Mallesh,Headphones missing,negative,0.318911016
1888,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=188, India ,8-Oct-2019,This works like magic..,5.0 out of 5 stars,Apple,Nikhil,Best phone to buy,positive,0.686827183
1889,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=188, India ,8-Dec-2019,Amazing product. And received product in one day. Red color is amazing. Camera could be better. Looks good,5.0 out of 5 stars,Apple,Amey Rane,Amazing product.,positive,0.80165869
1890,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=189, India ,12-Dec-2019,It’s getting lagged.....,4.0 out of 5 stars,Apple,sanjay kumar lenka,Lagging,positive,0.66110009
1891,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=189, India ,5-Oct-2019,"No doubt, best battery ever! Lasts all day and sometimes the next day also!",5.0 out of 5 stars,Apple,Karuna,Best battery,positive,0.707922935
1892,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=189, India ,13-Aug-2019,Classy phone,5.0 out of 5 stars,Apple,sarvesh,Classy phone,positive,0.606359899
1893,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=189, India ,2-Oct-2019,Phone is suprb working however earphones are damaged peice. The right side is not working,5.0 out of 5 stars,Apple,Roshan Shetty,Superb phone however damaged headphones,neutral,0.577385545
1894,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=189, India ,17-Nov-2019,Value for money,4.0 out of 5 stars,Apple,Rajesh ,Amazone gives us at value for money,positive,0.665327728
1895,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=189, India ,7-Nov-2019,Great packaging . Amazing delivery.  Amazing phone. Just loved the entire process,5.0 out of 5 stars,Apple,Aishwaryaa Nath,Amazed!!,positive,0.66110009
1896,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=189, India ,6-Nov-2019,awesome phone.. nice handling.. little but bulky but very perfect at this trend..,4.0 out of 5 stars,Apple,Vikas Koyale,BLINDLY GO FOR IT,positive,0.706729174
1897,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=189, India ,13-Nov-2019,Nice performance but need to concern more regarding face recognition and battery life in the upcoming models......,4.0 out of 5 stars,Apple,Taran Chaturvedi,"Performance,Product,Physical look and Price worthy-90% satisfactory not 100%....",negative,0.181118131
1898,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=189, India ,7-Nov-2019,It’s been month since I am using this phone and I don’t find any thing missing which required to be a best phone .,5.0 out of 5 stars,Apple,Amazon Customer,Best phone ever,positive,0.712235808
1899,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=189, India ,29-Sep-2019,For 40k this is best iPhone deal ever.,5.0 out of 5 stars,Apple,abhimanyu,Best deal,positive,0.758125782
1900,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=190, India ,3-Oct-2019,Defective piece.. worst service,1.0 out of 5 stars,Apple,jasvin kathuria,Defective piece.. worst service,neutral,0.579592466
1901,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=190, India ,12-Nov-2019,Its an iPhone! what can i say! :),5.0 out of 5 stars,Apple,Shrey RD,Its an iPhone! what can i say! :),neutral,0.455166787
1902,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=190, India ,2-Oct-2019,"awesome phone, very smooth, lil bit complicated just like my ex.. rest is fine actually more than fine",5.0 out of 5 stars,Apple,Ziaul Islam,honest review,positive,0.659391165
1903,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=190, India ,5-Nov-2019,Awesome mobile..in offer price. Thanks Amazon,5.0 out of 5 stars,Apple,Muralee,Thanks Amazon,positive,0.850018442
1904,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=190, India ,31-Mar-2020,Just awesome.. ♥️,5.0 out of 5 stars,Apple,catherine,Happy customer,positive,0.768829286
1905,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=190, India ,3-Nov-2019,"Best phone,  nice display ,superb camera, battery is the issue little bit .....over all awesome mobile...",5.0 out of 5 stars,Apple,richa modgil,Superb product,positive,0.66110009
1906,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=190, India ,5-Oct-2019,Too good,5.0 out of 5 stars,Apple,Ravi Bhardwaj,Too good,positive,0.652249157
1907,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=190, India ,10-Nov-2019,Good one,4.0 out of 5 stars,Apple,Sandeep Kumar,Good,positive,0.747274876
1908,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=190, India ,30-Jul-2019,Fantastic phone and I am a first time apple user. The hardware has been outstanding and really liking the exp of iPhone xr,5.0 out of 5 stars,Apple,rohit,Great phone with good battery life,positive,0.852523386
1909,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=190, India ,25-Aug-2019,Excellent value for Money!,5.0 out of 5 stars,Apple,R R.,Value for money!,positive,0.673283935
1910,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=191, India ,2-Nov-2019,Black beauty.,5.0 out of 5 stars,Apple,Amazon Customer,Go for it.,positive,0.692319512
1911,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=191, India ,7-Mar-2020,"Original product, famous for its battery life and a low budget iPhone obviously.",5.0 out of 5 stars,Apple,Aastha Verma,Go for it.,positive,0.692319512
1912,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=191, India ,6-Mar-2020,Iphone xr is best MOBILE phone in over all phones so thanku so much apple company to give this phone to people's.,5.0 out of 5 stars,Apple,Rohit atri,Awesome,positive,0.849532485
1913,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=191, India ,24-Jan-2020,"Good display, and processor. Value for money",4.0 out of 5 stars,Apple,S Karteek,Display Quality,positive,0.66110009
1914,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=191, India ,16-Dec-2019,"Amazon is unable to help, being a so good brand company Amazon they is helplesssssssssss........",1.0 out of 5 stars,Apple,Amazon Customer,If you gain than you can loose,positive,0.928456903
1915,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=191, India ,22-Sep-2019,"Not much options to do with camera, audio quality could have been better.",4.0 out of 5 stars,Apple,Ganesh,Overall okay phone,positive,0.628400028
1916,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=191, India ,5-Mar-2019,Awesome phone...Very Nice colour...,5.0 out of 5 stars,Apple,Prashant,Coral Colour is the Best!!!,positive,0.847763002
